id,question_id
41850,4
42164,4
52753,4
53763,4
54284,4
54712,4
54711,4
54709,4
54710,4
55330,4
56402,4
56925,4
58315,4
59011,4
59559,4
60468,4
60467,4
62124,4
62541,4
62539,4
62537,4
62540,4
66238,4
67197,4
69075,4
70338,4
70337,4
71090,4
71684,4
75409,4
75408,4
1934,4
11569,4
11570,4
11571,4
11572,4
11573,4
12785,4
13194,4
13195,4
13221,4
16200,4
30250,4
51231,4
70339,4
75407,4
89113,4
89649,4
76532,4
76642,4
76971,4
77197,4
77368,4
77661,4
79642,4
87771,4
87786,4
87929,4
89645,4
119,5
428,5
612,5
1675,5
1353,5
3670,5
4845,5
4853,5
4854,5
16197,5
6409,5
32802,5
30478,5
10135,5
10241,5
10637,5
11577,5
11575,5
11576,5
12096,5
12200,5
30793,5
45086,5
15949,5
18768,5
31193,5
20493,5
21332,5
24601,5
25214,5
25405,5
25884,5
26107,5
85053,5
87094,5
29262,5
29349,5
36016,5
36580,5
37141,5
37135,5
86545,5
47819,5
48973,5
49830,5
49837,5
41859,5
42174,5
52858,5
52867,5
53787,5
54298,5
54954,5
55122,5
55342,5
55364,5
55684,5
55706,5
56273,5
56247,5
56304,5
56550,5
57381,5
57933,5
58599,5
58702,5
59014,5
59257,5
61459,5
64041,5
64017,5
64174,5
64938,5
67642,5
90535,5
87092,5
28853,5
85054,5
68111,5
68737,5
69085,5
70833,5
71126,5
74349,5
74943,5
75393,5
75454,5
75835,5
76554,5
76993,5
77206,5
77378,5
82777,5
88418,5
79,6
63,6
30222,6
1345,6
1932,6
16203,6
10211,6
10605,6
16909,6
17033,6
11896,6
13181,6
13184,6
13185,6
13186,6
14846,6
18107,6
31012,6
18771,6
20459,6
21273,6
22408,6
22625,6
24605,6
24603,6
24608,6
24606,6
25375,6
25734,6
26114,6
26500,6
53758,6
29245,6
29166,6
29304,6
29368,6
33224,6
34919,6
35163,6
51958,6
51962,6
35980,6
36567,6
37058,6
39804,6
41320,6
41319,6
41318,6
41321,6
41846,6
42158,6
51959,6
51961,6
51960,6
51963,6
54248,6
54673,6
54676,6
54675,6
54674,6
55321,6
56334,6
56625,6
56955,6
57142,6
57145,6
59002,6
61987,6
62084,6
62086,6
62083,6
62085,6
62557,6
62556,6
62559,6
62554,6
64140,6
64586,6
65848,6
69071,6
69712,6
69716,6
69714,6
70297,6
70299,6
70298,6
71066,6
71464,6
71610,6
74519,6
75406,6
75405,6
75404,6
106,6
1933,6
11405,6
20914,6
28428,6
28494,6
76544,6
76969,6
77195,6
77363,6
79623,6
82044,6
57072,6
69718,6
69720,6
75403,6
80259,6
87777,6
83239,6
87791,6
87811,6
87941,6
88408,6
89114,6
89560,6
61,8
77,8
263,8
397,8
1743,8
1744,8
2718,8
2238,8
2339,8
2340,8
2341,8
3921,8
5769,8
5770,8
4430,8
5768,8
10695,8
12228,8
12513,8
12511,8
12512,8
13166,8
13999,8
13998,8
14242,8
14244,8
14243,8
14599,8
15203,8
15202,8
15204,8
15925,8
15915,8
17542,8
18617,8
20864,8
22140,8
23457,8
23957,8
24118,8
24611,8
24609,8
24610,8
126516,8
26186,8
26226,8
85078,8
85082,8
29657,8
29970,8
32950,8
37288,8
37622,8
37793,8
37890,8
51302,8
51301,8
38933,8
39167,8
39779,8
40359,8
40569,8
40731,8
41998,8
43774,8
43984,8
43987,8
105822,8
63149,8
63148,8
63146,8
63755,8
63754,8
63753,8
69875,8
69873,8
69874,8
70008,8
70006,8
70007,8
73409,8
73400,8
73411,8
75562,8
76239,8
76399,8
99389,8
91082,8
107392,8
110823,8
110824,8
112633,8
39,9
264,9
1475,9
299,9
1474,9
426,9
462,9
2905,9
467,9
493,9
1540,9
567,9
1546,9
847,9
1245,9
1242,9
1306,9
1335,9
1413,9
2780,9
2860,9
2862,9
3201,9
3202,9
3205,9
3242,9
2938,9
2950,9
3000,9
3013,9
3094,9
3299,9
3332,9
3375,9
3406,9
3397,9
3698,9
3727,9
3798,9
3938,9
3848,9
3909,9
3973,9
396,9
2711,9
840,9
841,9
971,9
1105,9
1422,9
1514,9
1517,9
2410,9
2861,9
2957,9
3057,9
3193,9
3203,9
3204,9
3207,9
3240,9
3398,9
3421,9
3604,9
3849,9
3860,9
3976,9
4015,9
345,10
509,10
38,10
558,10
40,11
709,11
1810,11
30444,11
9610,11
10020,11
11164,11
11443,11
19472,11
12698,11
12942,11
13038,11
13041,11
17202,11
14616,11
14626,11
15530,11
17533,11
18971,11
21197,11
21304,11
22000,11
22007,11
22151,11
22150,11
31716,11
31718,11
31717,11
23188,11
23221,11
23700,11
24259,11
26982,11
27052,11
27507,11
27720,11
28005,11
28093,11
28096,11
28094,11
29048,11
33524,11
34196,11
35882,11
38137,11
38811,11
40631,11
40582,11
40627,11
33516,11
710,11
711,11
712,11
1117,11
1169,11
2059,11
2060,11
2061,11
2685,11
2686,11
2687,11
2688,11
2709,11
2809,11
5807,11
6449,11
6494,11
6522,11
7053,11
9194,11
9479,11
11163,11
13039,11
13040,11
13609,11
13845,11
14334,11
15059,11
15133,11
15749,11
16672,11
16853,11
17665,11
18068,11
18688,11
19381,11
19542,11
19985,11
21054,11
21110,11
21447,11
22152,11
22153,11
22187,11
22757,11
23219,11
23580,11
23587,11
23699,11
23795,11
23796,11
23830,11
24093,11
24258,11
24260,11
24261,11
24312,11
24462,11
24612,11
24613,11
24614,11
24616,11
24948,11
24949,11
25029,11
25049,11
25570,11
25881,11
26383,11
26816,11
26818,11
26822,11
26971,11
26978,11
26981,11
27564,11
27588,11
27719,11
27874,11
28095,11
28097,11
28316,11
28317,11
28318,11
28319,11
28774,11
28850,11
28934,11
29508,11
30227,11
31341,11
31719,11
31721,11
31722,11
31723,11
32163,11
33217,11
33500,11
33517,11
33525,11
33526,11
33610,11
33613,11
33614,11
34677,11
35353,11
35739,11
35996,11
36006,11
36044,11
36250,11
36843,11
38135,11
39757,11
39758,11
40617,11
40621,11
40708,11
40711,11
4543,12
3001,12
4855,12
4852,12
4392,12
7085,12
16512,12
30452,12
9960,12
10022,12
16866,12
11175,12
11297,12
11441,12
12624,12
12705,12
12940,12
19477,12
13025,12
14623,12
15130,12
15056,12
15688,12
15991,12
16082,12
17531,12
17583,12
18059,12
18294,12
18375,12
18690,12
18972,12
31335,12
19901,12
19988,12
21052,12
21303,12
21997,12
22075,12
22179,12
23581,12
24034,12
23800,12
24252,12
24617,12
25579,12
25871,12
26287,12
26394,12
26590,12
26609,12
26796,12
26859,12
26997,12
26979,12
26972,12
27105,12
27405,12
27402,12
27571,12
27591,12
27761,12
27688,12
28143,12
28251,12
28749,12
29004,12
29052,12
29643,12
29980,12
35694,12
35740,12
35884,12
35888,12
35886,12
36858,12
38123,12
38160,12
4177,12
184,12
185,12
231,12
35977,12
26196,12
24953,12
40696,12
40951,12
40952,12
412,12
413,12
445,12
464,12
477,12
843,12
1019,12
2757,12
3615,12
3929,12
3949,12
4029,12
4404,12
4500,12
4784,12
4869,12
5133,12
5895,12
6410,12
6870,12
8163,12
8549,12
8600,12
9377,12
10624,12
10694,12
11298,12
11299,12
12129,12
12644,12
14329,12
14614,12
14788,12
14803,12
14884,12
15206,12
15391,12
15436,12
16558,12
16823,12
17183,12
17190,12
18231,12
19094,12
19587,12
19769,12
19978,12
20734,12
21109,12
21446,12
22771,12
23503,12
23588,12
24168,12
26645,12
26731,12
26940,12
27149,12
28001,12
28915,12
28917,12
28920,12
28938,12
29543,12
29579,12
29652,12
29711,12
29898,12
29930,12
29971,12
30475,12
31525,12
31531,12
32156,12
32586,12
32928,12
33387,12
34221,12
35357,12
36238,12
37203,12
37215,12
38170,12
38176,12
38709,12
99,13
113,13
285,13
1476,13
438,13
498,13
566,13
606,13
848,13
962,13
1713,13
1163,13
1199,13
2999,13
2863,13
2411,13
3573,13
3603,13
3822,13
3806,13
3974,13
4322,13
4330,13
4333,13
4334,13
4260,13
101,13
237,13
346,13
1205,13
1307,13
1414,13
1484,13
1714,13
2710,13
2756,13
60,13
2779,13
2960,13
3208,13
3209,13
3376,13
3399,13
3850,13
3881,13
4013,13
4014,13
4120,13
4143,13
4156,13
4175,13
4178,13
4179,13
4180,13
4196,13
4197,13
4257,13
4259,13
4269,13
4271,13
4275,13
4276,13
4305,13
4372,13
4375,13
4376,13
4377,13
4378,13
4379,13
4380,13
4381,13
4382,13
4383,13
4384,13
4386,13
1007,14
2777,14
4856,14
4875,14
4851,14
4391,14
20317,14
4405,14
8162,14
16511,14
16543,14
9193,14
30610,14
9615,14
19473,14
12918,14
14633,14
15072,14
15278,14
18686,14
21064,14
21468,14
22011,14
22071,14
23435,14
23812,14
24101,14
24618,14
24938,14
25578,14
25889,14
26339,14
26397,14
26671,14
26973,14
27389,14
27594,14
27757,14
27998,14
28137,14
28936,14
29000,14
29046,14
29515,14
29939,14
29963,14
35746,14
36226,14
36848,14
9251,14
12019,14
12709,14
13855,14
14336,14
17212,14
18072,14
19640,14
19771,14
21117,14
21205,14
22074,14
22089,14
23583,14
23590,14
24314,14
27051,14
27570,14
27875,14
30431,14
30505,14
8166,14
9192,14
4393,14
4496,14
30606,14
31242,14
32861,14
33200,14
33333,14
34453,14
37196,14
3470,15
30440,15
9612,15
17068,15
13062,15
17207,15
14330,15
14303,15
15534,15
17538,15
18074,15
18265,15
32582,15
18377,15
18515,15
18683,15
19977,15
21998,15
22186,15
26602,15
26580,15
26642,15
26984,15
26974,15
27595,15
28003,15
28130,15
28761,15
29071,15
29548,15
35850,15
36240,15
36846,15
38471,15
38736,15
40586,15
40593,15
4850,15
4857,15
4870,15
1415,15
22779,15
23495,15
23692,15
23809,15
3725,15
4292,15
4403,15
4630,15
24049,15
25584,15
31513,15
31973,15
18293,15
15393,15
31496,15
16858,15
12118,15
12640,15
17869,15
14627,15
18224,15
17830,15
1448,15
2964,15
3003,15
3380,15
3614,15
3629,15
4874,15
5134,15
5471,15
7052,15
7402,15
9895,15
9958,15
10463,15
10468,15
10729,15
10929,15
11461,15
11641,15
15458,15
15743,15
16014,15
16016,15
16018,15
16019,15
18968,15
19084,15
19476,15
19629,15
19768,15
19909,15
19996,15
20321,15
20451,15
20607,15
22003,15
24330,15
24620,15
24950,15
25571,15
25882,15
26291,15
26883,15
26998,15
27401,15
27406,15
27576,15
27689,15
28255,15
28929,15
29967,15
30721,15
31100,15
32858,15
33315,15
35344,15
35748,15
38546,15
40350,15
4532,16
482,16
1006,16
1159,16
8495,16
29981,16
29983,16
30346,16
31243,16
1896,16
1897,16
2961,16
4849,16
4873,16
5081,16
4373,16
4402,16
5778,16
4499,16
16510,16
30437,16
30442,16
9190,16
9613,16
9955,16
10023,16
19468,16
12704,16
13032,16
14339,16
14631,16
15067,16
15993,16
15995,16
17555,16
17585,16
31006,16
18680,16
18973,16
19089,16
19634,16
19900,16
31396,16
31392,16
19962,16
21062,16
21115,16
21314,16
21466,16
21978,16
22088,16
23218,16
23504,16
23797,16
24103,16
24262,16
24622,16
25582,16
25890,16
26395,16
26880,16
27050,16
27387,16
27574,16
27590,16
28013,16
28065,16
28068,16
28131,16
28060,16
28076,16
28088,16
28090,16
28111,16
28119,16
28918,16
28927,16
29050,16
29554,16
29583,16
29668,16
29639,16
29650,16
33195,16
34668,16
35747,16
34627,16
40692,16
40581,16
40741,16
4397,16
850,16
23280,16
31271,16
31402,16
32439,16
32872,16
32909,16
34202,16
36249,16
36835,16
37265,16
37897,16
38783,16
38786,16
28726,16
29698,16
28916,16
28988,16
29709,16
29744,16
29901,16
28725,16
29966,16
1059,16
1898,16
2144,16
2808,16
3266,16
4858,16
6563,16
6672,16
7850,16
8164,16
8165,16
8494,16
11440,16
12864,16
13861,16
15578,16
15997,16
17065,16
17206,16
17532,16
18077,16
19093,16
19770,16
21203,16
23222,16
23579,16
23670,16
24459,16
25032,16
25048,16
27877,16
28256,16
28348,16
28384,16
28511,16
28667,16
28723,16
39997,16
40128,16
111,17
135,17
144,17
453,17
483,17
516,17
538,17
632,17
230,17
507,17
506,18
522,18
523,18
539,18
1197,18
1308,18
2887,18
70834,18
2670,18
4859,18
4848,18
3789,18
4131,18
115683,18
5381,18
7825,18
74343,18
16435,18
10693,18
11802,18
12789,18
13537,18
17233,18
14662,18
14917,18
17262,18
31070,18
84818,18
84855,18
84854,18
20873,18
21869,18
24209,18
24623,18
24653,18
28338,18
33009,18
48708,18
50691,18
50885,18
43559,18
90084,18
53338,18
53958,18
54499,18
56018,18
56076,18
56465,18
56748,18
101621,18
60417,18
64149,18
64597,18
68238,18
70388,18
73266,18
73654,18
74350,18
74942,18
75392,18
75836,18
81102,18
86631,18
123204,18
123201,18
83069,18
87750,18
98213,18
88497,18
91271,18
128832,18
93247,18
128740,18
128834,18
575,19
562,19
615,19
671,19
715,19
440,19
447,19
452,19
654,19
659,19
702,19
703,19
1412,20
563,20
862,20
1259,20
1513,20
1520,20
1866,20
863,20
953,20
1073,20
1074,20
1075,20
1098,20
2008,20
408,21
531,21
73991,21
2769,21
3047,21
3314,21
4847,21
4860,21
10485,21
44830,21
14018,21
14888,21
30951,21
15850,21
20381,21
23916,21
24625,21
126505,21
26213,21
29627,21
33482,21
34010,21
33976,21
36773,21
54133,21
116549,21
51166,21
116764,21
42312,21
116962,21
54818,21
101538,21
101548,21
65159,21
70323,21
70835,21
71216,21
71335,21
71438,21
71589,21
72598,21
72636,21
72552,21
72558,21
72666,21
119459,21
73052,21
73179,21
74351,21
74342,21
74941,21
75837,21
76665,21
124073,21
91409,21
104684,21
104682,21
112183,21
114688,21
124123,21
125866,21
125865,21
125864,21
126517,21
564,22
1617,22
957,22
1471,22
1541,22
1578,22
1616,22
1990,22
2007,22
262,24
811,24
1652,24
1656,24
1745,24
1746,24
1747,24
1748,24
1749,24
2291,24
17420,24
5753,24
7840,24
7847,24
30379,24
8764,24
12234,24
14603,24
30891,24
15931,24
18320,24
18623,24
31476,24
31558,24
31726,24
23464,24
23477,24
23834,24
24629,24
24634,24
24627,24
24632,24
24631,24
29514,24
30101,24
30183,24
32288,24
32356,24
45920,24
33545,24
33726,24
34129,24
34303,24
100920,24
37347,24
37795,24
50848,24
39163,24
39162,24
39269,24
40055,24
42339,24
43626,24
43778,24
43992,24
43983,24
53420,24
117013,24
57603,24
63158,24
63161,24
63159,24
63162,24
63160,24
63758,24
63760,24
63756,24
63759,24
63757,24
66994,24
66997,24
66995,24
66998,24
66996,24
69707,24
69708,24
69705,24
69704,24
69706,24
69984,24
69986,24
69988,24
69985,24
69987,24
70912,24
70978,24
119460,24
119463,24
73452,24
76237,24
76396,24
77656,24
87517,24
94435,24
98293,24
89727,24
91095,24
93392,24
105820,24
105901,24
112213,24
126521,24
126522,24
126518,24
126519,24
126520,24
76,25
1515,25
2243,25
5755,25
5757,25
5754,25
5756,25
5758,25
7842,25
10243,25
10242,25
11578,25
11580,25
11582,25
11579,25
11581,25
11583,25
12236,25
12569,25
12566,25
12565,25
12568,25
12564,25
14125,25
14309,25
14608,25
15424,25
15426,25
15423,25
15425,25
15928,25
15936,25
17508,25
18625,25
18844,25
18845,25
31092,25
31566,25
31567,25
23492,25
32502,25
23838,25
23839,25
24060,25
24061,25
24062,25
24635,25
24637,25
24638,25
24639,25
24636,25
29529,25
30076,25
30178,25
32724,25
34566,25
36738,25
36731,25
48158,25
51541,25
51543,25
51542,25
101038,25
38390,25
38700,25
39437,25
101214,25
40574,25
42337,25
43067,25
51544,25
51540,25
116979,25
53590,25
59646,25
61162,25
61164,25
61163,25
63153,25
63152,25
63156,25
63150,25
63155,25
63749,25
63748,25
63751,25
63750,25
63752,25
67380,25
67381,25
67382,25
67383,25
67384,25
67385,25
69758,25
69754,25
69756,25
69757,25
69759,25
70009,25
70011,25
70010,25
119414,25
119443,25
119461,25
73281,25
75401,25
75400,25
75399,25
75402,25
76251,25
76389,25
77479,25
78921,25
79719,25
79720,25
79741,25
107588,25
83068,25
119422,25
120009,25
105814,25
112220,25
123497,25
123500,25
5738,26
5740,26
5742,26
5739,26
5741,26
10244,26
10245,26
10298,26
75397,26
11393,26
11585,26
11588,26
11591,26
11584,26
11586,26
11592,26
11594,26
11587,26
11589,26
11590,26
11593,26
12548,26
12552,26
12550,26
12551,26
12547,26
13634,26
14126,26
14604,26
15428,26
15427,26
15431,26
15429,26
15430,26
15441,26
23494,26
24640,26
24643,26
24644,26
24641,26
24642,26
26980,26
26975,26
26987,26
29524,26
30075,26
30179,26
33308,26
42335,26
52757,26
53384,26
116995,26
55486,26
63173,26
63170,26
63172,26
63171,26
63174,26
63175,26
119462,26
119477,26
75394,26
75395,26
75398,26
75396,26
76408,26
77542,26
79044,26
97163,26
97502,26
87189,26
98291,26
100028,26
104417,26
105813,26
112603,26
112620,26
112602,26
112625,26
129761,26
52,27
54,27
92,27
136,27
137,27
180,27
530,27
1721,27
1722,27
1720,27
2707,27
2244,27
2232,27
2277,27
2278,27
2281,27
2288,27
2293,27
2292,27
2355,27
2365,27
2366,27
3298,27
3317,27
3843,27
5749,27
5751,27
4431,27
5748,27
5750,27
5752,27
7852,27
7334,27
84628,27
9160,27
10095,27
10100,27
10099,27
16796,27
10299,27
10246,27
44826,27
44827,27
44820,27
44821,27
44822,27
44823,27
44824,27
44825,27
11392,27
11597,27
11599,27
11595,27
11596,27
11598,27
84636,27
12557,27
12555,27
12560,27
12554,27
12559,27
13635,27
14611,27
15299,27
15302,27
15300,27
15301,27
18123,27
18137,27
18122,27
56447,27
20700,27
20720,27
23463,27
23476,27
23841,27
24102,27
24648,27
24651,27
24646,27
24645,27
24649,27
26222,27
26223,27
26243,27
26221,27
26976,27
28189,27
28193,27
28192,27
29520,27
29653,27
30088,27
30180,27
33095,27
33410,27
33536,27
85527,27
47943,27
47945,27
47931,27
47944,27
38439,27
40054,27
42338,27
52266,27
52261,27
53320,27
53427,27
93395,27
56725,27
61994,27
64169,27
64614,27
65135,27
65136,27
65137,27
65138,27
65139,27
65437,27
65844,27
65849,27
86154,27
66107,27
69977,27
69978,27
69974,27
69975,27
69976,27
71468,27
71569,27
119464,27
73362,27
74998,27
75601,27
76395,27
77579,27
79036,27
79330,27
79631,27
80268,27
82726,27
82727,27
82728,27
82724,27
98308,27
98404,27
98405,27
98406,27
91306,27
119135,27
94272,27
94430,27
103418,27
105816,27
106581,27
126923,27
126924,27
1427,28
1509,28
429,28
491,28
492,28
690,28
760,28
763,28
819,28
1654,28
1239,28
1246,28
1362,28
2239,28
2484,28
2485,28
2486,28
2488,28
2489,28
2497,28
3297,28
4846,28
3720,28
4861,28
5771,28
7374,28
74341,28
10698,28
10781,28
12227,28
12507,28
12681,28
13996,28
14598,28
15316,28
35111,28
15917,28
15932,28
17500,28
18614,28
18847,28
31112,28
19001,28
22141,28
23456,28
24063,28
24655,28
26191,28
26229,28
29656,28
29969,28
33240,28
37287,28
100989,28
47933,28
50844,28
38698,28
40361,28
42001,28
52740,28
93390,28
93391,28
58280,28
59643,28
63177,28
63765,28
69883,28
70023,28
70837,28
70872,28
71224,28
71228,28
71354,28
71439,28
119465,28
73934,28
74940,28
75535,28
75838,28
76232,28
76394,28
77516,28
98212,28
98399,28
98400,28
98401,28
2305,28
2350,28
2483,28
94423,28
94499,28
120204,28
110596,28
110538,28
112212,28
44329,29
44386,29
44395,29
10697,29
11803,29
49202,29
14612,29
20583,29
45400,29
45401,29
23497,29
23847,29
45506,29
45505,29
45507,29
24659,29
24664,29
24660,29
24663,29
24658,29
45549,29
24972,29
45571,29
45579,29
45578,29
49341,29
29526,29
30077,29
30169,29
33234,29
34344,29
34482,29
34492,29
34536,29
34709,29
34761,29
34798,29
35127,29
35431,29
35456,29
35496,29
35452,29
35446,29
35666,29
49398,29
49399,29
57996,29
36525,29
36554,29
36607,29
36664,29
36951,29
37353,29
37285,29
37541,29
37480,29
37575,29
37663,29
38330,29
38310,29
38372,29
38366,29
38373,29
38378,29
46687,29
46685,29
46824,29
46858,29
46826,29
46829,29
46876,29
46875,29
46877,29
46992,29
46994,29
46993,29
47003,29
47004,29
47007,29
47008,29
47009,29
47335,29
47339,29
47359,29
47433,29
47409,29
47408,29
47450,29
47460,29
47461,29
47435,29
47459,29
47853,29
47897,29
48076,29
48077,29
48078,29
48079,29
48082,29
48083,29
48074,29
52063,29
52064,29
52066,29
52067,29
52073,29
48396,29
48400,29
48624,29
48626,29
48703,29
48957,29
49592,29
49601,29
49605,29
49718,29
49758,29
49720,29
49774,29
49573,29
49309,29
48948,29
49148,29
49777,29
49928,29
49987,29
49938,29
50034,29
50300,29
50295,29
50715,29
50740,29
51657,29
51661,29
51213,29
38389,29
38404,29
38445,29
38436,29
38540,29
38548,29
38892,29
38898,29
38936,29
39035,29
38948,29
39026,29
39159,29
39260,29
39228,29
39297,29
39253,29
39261,29
39306,29
39417,29
39435,29
39444,29
39483,29
39638,29
39633,29
39653,29
39828,29
39836,29
39817,29
39827,29
39842,29
39957,29
39909,29
40021,29
40048,29
39998,29
40009,29
40049,29
40232,29
40290,29
40295,29
40327,29
40336,29
40339,29
40438,29
40397,29
40482,29
40494,29
40497,29
40374,29
40488,29
40491,29
40458,29
40626,29
42342,29
52280,29
43691,29
43758,29
43689,29
51658,29
43750,29
43752,29
51659,29
51660,29
51664,29
52065,29
52276,29
52278,29
52281,29
52277,29
52279,29
53423,29
55026,29
55025,29
55027,29
55024,29
55023,29
56113,29
56110,29
56111,29
56112,29
56115,29
56548,29
56847,29
57363,29
57486,29
57610,29
57611,29
57637,29
57797,29
57800,29
57914,29
58071,29
58683,29
58709,29
58710,29
58680,29
59152,29
59151,29
59197,29
59204,29
59181,29
59182,29
59199,29
59200,29
59201,29
59183,29
59184,29
59198,29
59203,29
59205,29
59202,29
59314,29
59307,29
59309,29
59463,29
59475,29
59462,29
59620,29
59628,29
59658,29
59642,29
59622,29
59701,29
59709,29
59717,29
59718,29
59627,29
59692,29
59702,29
59707,29
59715,29
59713,29
59716,29
59693,29
59714,29
59851,29
59871,29
59874,29
59827,29
60012,29
60055,29
60083,29
60109,29
60151,29
60263,29
60264,29
60261,29
60266,29
60262,29
60637,29
60664,29
60609,29
60859,29
60856,29
61230,29
61232,29
61229,29
61231,29
61523,29
62294,29
62296,29
62295,29
63136,29
63138,29
63134,29
63157,29
63137,29
63145,29
63135,29
63147,29
63151,29
63154,29
64872,29
64873,29
64910,29
65032,29
65037,29
65033,29
65034,29
65286,29
65285,29
65517,29
65537,29
65543,29
65585,29
65587,29
65606,29
65586,29
65725,29
66127,29
66199,29
66181,29
66335,29
66337,29
66643,29
66653,29
66683,29
66702,29
67464,29
67468,29
67467,29
67463,29
67465,29
67466,29
67656,29
67657,29
67653,29
67654,29
67655,29
67897,29
67899,29
67900,29
67898,29
67896,29
67901,29
68936,29
68938,29
68928,29
68935,29
68932,29
69245,29
69247,29
69246,29
69244,29
69248,29
70034,29
70035,29
70033,29
70031,29
70032,29
119466,29
119467,29
74511,29
76410,29
78936,29
78927,29
78939,29
78930,29
78951,29
79126,29
79102,29
79239,29
79240,29
79306,29
79303,29
79402,29
79410,29
79476,29
79475,29
79554,29
79774,29
81160,29
81152,29
123666,29
98129,29
98122,29
98128,29
98133,29
98137,29
98139,29
98123,29
98126,29
98224,29
123501,29
123502,29
124076,29
129803,29
110,30
1692,30
1726,30
1727,30
1728,30
1729,30
1730,30
1731,30
1732,30
5762,30
5759,30
5760,30
5761,30
6925,30
7375,30
10696,30
12233,30
12434,30
12438,30
12436,30
12437,30
12524,30
12525,30
12526,30
12523,30
14294,30
14602,30
15933,30
15926,30
17503,30
18622,30
22155,30
23459,30
24065,30
24064,30
24667,30
24670,30
24671,30
24668,30
100717,30
100743,30
29557,30
30068,30
30193,30
33349,30
100953,30
101104,30
40360,30
42285,30
52730,30
93389,30
63179,30
63178,30
63181,30
63180,30
63766,30
63769,30
63767,30
63768,30
69889,30
69890,30
69891,30
69892,30
70024,30
70027,30
70025,30
70026,30
119439,30
73379,30
76231,30
76393,30
77504,30
79721,30
98286,30
98288,30
98289,30
98287,30
98306,30
98391,30
98392,30
98395,30
98396,30
98390,30
98394,30
98393,30
91303,30
91342,30
119410,30
93388,30
94422,30
105815,30
109916,30
112858,30
114515,30
114525,30
72,31
1982,31
2092,31
2247,31
2280,31
2290,31
2296,31
2487,31
4823,31
3758,31
3760,31
5746,31
4313,31
5744,31
5747,31
5743,31
5745,31
9685,31
10037,31
10568,31
10861,31
11344,31
12237,31
13594,31
13600,31
13603,31
13604,31
13599,31
13601,31
13602,31
13596,31
13597,31
14609,31
15177,31
15935,31
15927,31
15962,31
100657,31
17505,31
18627,31
19643,31
31581,31
22880,31
23425,31
23498,31
23835,31
24057,31
24058,31
24672,31
24673,31
24674,31
24676,31
24675,31
27340,31
29528,31
30087,31
30177,31
32905,31
33189,31
35044,31
46208,31
85771,31
51304,31
42333,31
42381,31
42663,31
42664,31
43252,31
43258,31
53421,31
55501,31
61964,31
61968,31
63141,31
63143,31
63144,31
63140,31
63142,31
63737,31
63739,31
63740,31
63741,31
63736,31
69731,31
69726,31
69728,31
69732,31
69733,31
70002,31
70004,31
70005,31
70003,31
70001,31
72447,31
73195,31
73341,31
73342,31
73343,31
73344,31
73345,31
73340,31
76240,31
76400,31
